现在的角度[0],现在的速度[0],现在的力矩[0],下个时刻的角度[0],下个时刻的速度[0],现在的角度[1],现在的速度[1],现在的力矩[1],下个时刻的角度[1],下个时刻的速度[1],现在的角度[2],现在的速度[2],现在的力矩[2],下个时刻的角度[2],下个时刻的速度[2],现在的角度[3],现在的速度[3],现在的力矩[3],下个时刻的角度[3],下个时刻的速度[3]
2.82847,3.13421,4.5,0,0,2.8724,3.07531,4.5,0,0,2.89091,3.04064,4.5,0,0,0,0,0,0,0
2.89432,3.2184,4.6,0,0,2.93778,3.13696,4.6,0,0,2.95696,3.10482,4.6,0,0,0,0,0,0,0
2.96334,3.28868,4.7,0,0,3.00234,3.19813,4.7,0,0,3.02006,3.15946,4.7,0,0,0,0,0,0,0
3.02646,3.33057,4.8,0,0,3.07072,3.27247,4.8,0,0,3.08949,3.24267,4.8,0,0,0,0,0,0,0
3.09654,3.41531,4.9,0,0,3.13868,3.32916,4.9,0,0,3.15907,3.29894,4.9,0,0,0,0,0,0,0
3.16834,3.47428,5,0,0,3.20915,3.39396,5,0,0,3.22735,3.35125,5,0,0,0,0,0,0,0
3.23616,3.51588,5.1,0,0,3.28111,3.45165,5.1,0,0,3.30023,3.42068,5.1,0,0,0,0,0,0,0
3.31059,3.59114,5.2,0,0,3.3516,3.49919,5.2,0,0,3.37017,3.46289,5.2,0,0,0,0,0,0,0
3.38061,3.62687,5.3,0,0,3.42558,3.56183,5.3,0,0,3.44307,3.52518,5.3,0,0,0,0,0,0,0
3.45531,3.69333,5.4,0,0,3.49827,3.60616,5.4,0,0,3.51674,3.57665,5.4,0,0,0,0,0,0,0
3.53081,3.74153,5.5,0,0,3.57379,3.6631,5.5,0,0,3.59201,3.62876,5.5,0,0,0,0,0,0,0
3.60523,3.78362,5.6,0,0,3.64979,3.70905,5.6,0,0,3.66702,3.67326,5.6,0,0,0,0,0,0,0
3.68297,3.83864,5.7,0,0,3.72561,3.75243,5.7,0,0,3.74264,3.72048,5.7,0,0,0,0,0,0,0
3.75911,3.87531,5.8,0,0,3.80532,3.80636,5.8,0,0,3.8215,3.77307,5.8,0,0,0,0,0,0,0
3.83851,3.92703,5.9,0,0,3.88239,3.83679,5.9,0,0,3.89842,3.80686,5.9,0,0,0,0,0,0,0
3.91632,3.96074,6,0,0,3.96068,3.88175,6,0,0,3.97721,3.85372,6,0,0,0,0,0,0,0
3.99527,4.00408,6.1,0,0,4.04135,3.92734,6.1,0,0,4.05715,3.89534,6.1,0,0,0,0,0,0,0
4.07795,4.05188,6.2,0,0,4.12198,3.96257,6.2,0,0,4.13736,3.93267,6.2,0,0,0,0,0,0,0
4.15611,4.07221,6.3,0,0,4.20278,3.99841,6.3,0,0,4.21994,3.97472,6.3,0,0,0,0,0,0,0
4.2403,4.12719,6.4,0,0,4.28443,4.03557,6.4,0,0,4.2998,3.99974,6.4,0,0,0,0,0,0,0
4.32225,4.15048,6.5,0,0,4.36739,4.07239,6.5,0,0,4.38308,4.04512,6.5,0,0,0,0,0,0,0
4.40504,4.18553,6.6,0,0,4.45024,4.10324,6.6,0,0,4.46584,4.07435,6.6,0,0,0,0,0,0,0
4.48962,4.22148,6.7,0,0,4.53376,4.13626,6.7,0,0,4.54875,4.10624,6.7,0,0,0,0,0,0,0
4.57269,4.24588,6.8,0,0,4.61761,4.16718,6.8,0,0,4.63308,4.14099,6.8,0,0,0,0,0,0,0
4.65914,4.28525,6.9,0,0,4.70387,4.20271,6.9,0,0,4.71739,4.16957,6.9,0,0,0,0,0,0,0
4.74342,4.30459,7,0,0,4.78854,4.22383,7,0,0,4.80198,4.19891,7,0,0,0,0,0,0,0
4.83098,4.3415,7.1,0,0,4.87407,4.254,7.1,0,0,4.88789,4.2304,7.1,0,0,0,0,0,0,0
4.91594,4.35772,7.2,0,0,4.96296,4.28883,7.2,0,0,4.97531,4.25993,7.2,0,0,0,0,0,0,0
5.00582,4.39751,7.3,0,0,5.04803,4.2996,7.3,0,0,5.06107,4.27872,7.3,0,0,0,0,0,0,0
5.09094,4.4041,7.4,0,0,5.13703,4.33667,7.4,0,0,5.14902,4.31023,7.4,0,0,0,0,0,0,0
5.17929,4.43935,7.5,0,0,5.22606,4.35682,7.5,0,0,5.23654,4.33116,7.5,0,0,0,0,0,0,0
5.26775,4.46092,7.6,0,0,5.31152,4.36799,7.6,0,0,5.32375,4.3532,7.6,0,0,0,0,0,0,0
5.35547,4.48014,7.7,0,0,5.40106,4.40472,7.7,0,0,5.41267,4.38081,7.7,0,0,0,0,0,0,0
5.44581,4.50914,7.8,0,0,5.49143,4.4259,7.8,0,0,5.50199,4.40209,7.8,0,0,0,0,0,0,0
5.53536,4.52478,7.9,0,0,5.57978,4.43845,7.9,0,0,5.59159,4.4223,7.9,0,0,0,0,0,0,0
5.62496,4.54402,8,0,0,5.67058,4.46589,8,0,0,5.68106,4.44096,8,0,0,0,0,0,0,0
5.71635,4.5675,8.1,0,0,5.76031,4.47999,8.1,0,0,5.77115,4.46174,8.1,0,0,0,0,0,0,0
5.80627,4.57956,8.2,0,0,5.8516,4.50267,8.2,0,0,5.86049,4.47801,8.2,0,0,0,0,0,0,0
5.89597,4.5974,8.3,0,0,5.94127,4.51449,8.3,0,0,5.95263,4.50443,8.3,0,0,0,0,0,0,0
5.99023,4.62764,8.4,0,0,6.03347,4.53973,8.4,0,0,6.04139,4.51038,8.4,0,0,0,0,0,0,0
6.07899,4.62438,8.5,0,0,6.12533,4.55312,8.5,0,0,6.13575,4.5449,8.5,0,0,0,0,0,0,0
6.17449,4.66173,8.6,0,0,6.21836,4.57093,8.6,0,0,6.22867,4.55157,8.6,0,0,0,0,0,0,0
6.26619,4.66045,8.7,0,0,6.31166,4.58431,8.7,0,0,6.31951,4.55936,8.7,0,0,0,0,0,0,0
6.35824,4.67652,8.8,0,0,6.40304,4.59178,8.8,0,0,6.41131,4.57846,8.8,0,0,0,0,0,0,0
6.45039,4.6913,8.9,0,0,6.49517,4.60938,8.9,0,0,6.50451,4.59694,8.9,0,0,0,0,0,0,0
6.54484,4.71135,9,0,0,6.59099,4.633,9,0,0,6.5999,4.61484,9,0,0,0,0,0,0,0
6.63981,4.72284,9.1,0,0,6.6838,4.63313,9.1,0,0,6.69162,4.6141,9.1,0,0,0,0,0,0,0
6.73272,4.72684,9.2,0,0,6.77738,4.64814,9.2,0,0,6.78281,4.62788,9.2,0,0,0,0,0,0,0
6.82554,4.73957,9.3,0,0,6.86955,4.65636,9.3,0,0,6.88201,4.66403,9.3,0,0,0,0,0,0,0
6.92309,4.76452,9.4,0,0,6.9676,4.68537,9.4,0,0,6.97128,4.64065,9.4,0,0,0,0,0,0,0
7.01489,4.75461,9.5,0,0,7.05787,4.66948,9.5,0,0,7.07205,4.68899,9.5,0,0,0,0,0,0,0
7.11389,4.78762,9.6,0,0,7.15623,4.70748,9.6,0,0,7.16496,4.66797,9.6,0,0,0,0,0,0,0
7.20815,4.77756,9.7,0,0,7.24977,4.69843,9.7,0,0,7.25777,4.68064,9.7,0,0,0,0,0,0,0
7.30192,4.78686,9.8,0,0,7.34473,4.7138,9.8,0,0,7.34854,4.68872,9.8,0,0,0,0,0,0,0
7.39433,4.79482,9.9,0,0,7.43743,4.71733,9.9,0,0,7.45468,4.74397,9.9,0,0,0,0,0,0,0
7.49602,4.83189,10,0,0,7.53868,4.75202,10,0,0,7.5473,4.69895,10,0,0,0,0,0,0,0
7.59222,4.8151,10.1,0,0,7.63205,4.73009,10.1,0,0,7.64209,4.71786,10.1,0,0,0,0,0,0,0
7.68693,4.81829,10.2,0,0,7.72859,4.75009,10.2,0,0,7.73975,4.73458,10.2,0,0,0,0,0,0,0
7.78357,4.83281,10.3,0,0,7.82482,4.75566,10.3,0,0,7.83377,4.72974,10.3,0,0,0,0,0,0,0
7.8783,4.83414,10.4,0,0,7.91841,4.75595,10.4,0,0,7.9302,4.74667,10.4,0,0,0,0,0,0,0
7.97627,4.85186,10.5,0,0,8.01661,4.77916,10.5,0,0,8.02495,4.749,10.5,0,0,0,0,0,0,0
8.07028,4.84568,10.6,0,0,8.1124,4.77646,10.6,0,0,8.12032,4.76016,10.6,0,0,0,0,0,0,0
8.16861,4.86743,10.7,0,0,8.20694,4.781,10.7,0,0,8.215,4.76687,10.7,0,0,0,0,0,0,0
8.26203,4.85821,10.8,0,0,8.30557,4.8012,10.8,0,0,8.31437,4.78834,10.8,0,0,0,0,0,0,0
8.3636,4.89059,10.9,0,0,8.40162,4.79725,10.9,0,0,8.40917,4.77804,10.9,0,0,0,0,0,0,0
8.45764,4.86892,11,0,0,8.50013,4.81062,11,0,0,8.50861,4.79916,11,0,0,0,0,0,0,0
8.55858,4.89705,11.1,0,0,8.59683,4.80883,11.1,0,0,8.60415,4.79041,11.1,0,0,0,0,0,0,0
8.6511,4.87429,11.2,0,0,8.6927,4.81277,11.2,0,0,8.70077,4.80128,11.2,0,0,0,0,0,0,0
8.75108,4.90659,11.3,0,0,8.78902,4.82145,11.3,0,0,8.79619,4.80448,11.3,0,0,0,0,0,0,0
8.84581,4.89353,11.4,0,0,8.88773,4.83413,11.4,0,0,8.89592,4.82358,11.4,0,0,0,0,0,0,0
8.94694,4.91913,11.5,0,0,8.98362,4.82944,11.5,0,0,8.98927,4.80812,11.5,0,0,0,0,0,0,0
9.03974,4.89622,11.6,0,0,9.08048,4.83938,11.6,0,0,9.08685,4.83088,11.6,0,0,0,0,0,0,0
9.13875,4.92494,11.7,0,0,9.17764,4.84585,11.7,0,0,9.18344,4.8328,11.7,0,0,0,0,0,0,0
9.23561,4.92136,11.8,0,0,9.27428,4.84977,11.8,0,0,9.27983,4.83855,11.8,0,0,0,0,0,0,0
9.33382,4.93047,11.9,0,0,9.37305,4.8612,11.9,0,0,9.37855,4.85096,11.9,0,0,0,0,0,0,0
9.43293,4.93597,12,0,0,9.47026,4.85959,12,0,0,9.47458,4.84658,12,0,0,0,0,0,0,0
9.52942,4.93106,12.1,0,0,9.56786,4.86564,12.1,0,0,9.57356,4.86121,12.1,0,0,0,0,0,0,0
9.62789,4.94245,12.2,0,0,9.666,4.87136,12.2,0,0,9.66931,4.855,12.2,0,0,0,0,0,0,0
9.72392,4.93912,12.3,0,0,9.76356,4.87334,12.3,0,0,9.76767,4.86927,12.3,0,0,0,0,0,0,0
9.82346,4.95513,12.4,0,0,9.8604,4.87596,12.4,0,0,9.86344,4.8658,12.4,0,0,0,0,0,0,0
9.91991,4.94826,12.5,0,0,9.95918,4.88663,12.5,0,0,9.96307,4.88317,12.5,0,0,0,0,0,0,0
10.0202,4.96428,12.6,0,0,10.0576,4.88787,12.6,0,0,10.0605,4.87833,12.6,0,0,0,0,0,0,0
10.1169,4.95504,12.7,0,0,10.1552,4.88893,12.7,0,0,10.1588,4.88514,12.7,0,0,0,0,0,0,0
10.2172,4.96979,12.8,0,0,10.254,4.89614,12.8,0,0,10.2556,4.88467,12.8,0,0,0,0,0,0,0
10.3125,4.95674,12.9,0,0,10.3526,4.89759,12.9,0,0,10.3546,4.89599,12.9,0,0,0,0,0,0,0
10.4149,4.98322,13,0,0,10.45,4.89751,13,0,0,10.4518,4.89332,13,0,0,0,0,0,0,0
10.509,4.95833,13.1,0,0,10.5499,4.90858,13.1,0,0,10.5522,4.90643,13.1,0,0,0,0,0,0,0
10.6128,4.99285,13.2,0,0,10.6491,4.90662,13.2,0,0,10.6491,4.89682,13.2,0,0,0,0,0,0,0
10.7081,4.9649,13.3,0,0,10.7482,4.9081,13.3,0,0,10.7461,4.90283,13.3,0,0,0,0,0,0,0
10.8077,4.9841,13.4,0,0,10.8441,4.90179,13.4,0,0,10.846,4.91565,13.4,0,0,0,0,0,0,0
10.9054,4.98043,13.5,0,0,10.944,4.91936,13.5,0,0,10.9422,4.90652,13.5,0,0,0,0,0,0,0
11.0046,4.98801,13.6,0,0,11.0414,4.91308,13.6,0,0,11.0382,4.91284,13.6,0,0,0,0,0,0,0
11.1009,4.98241,13.7,0,0,11.1397,4.92011,13.7,0,0,11.1347,4.9213,13.7,0,0,0,0,0,0,0
11.1985,4.99224,13.8,0,0,11.236,4.91826,13.8,0,0,11.2428,4.95693,13.8,0,0,0,0,0,0,0
11.3037,5.01564,13.9,0,0,11.3394,4.94248,13.9,0,0,11.3369,4.90679,13.9,0,0,0,0,0,0,0
11.3999,4.98374,14,0,0,11.4375,4.92329,14,0,0,11.4354,4.92905,14,0,0,0,0,0,0,0
11.5003,5.00099,14.1,0,0,11.5354,4.92635,14.1,0,0,11.5384,4.9426,14.1,0,0,0,0,0,0,0
11.601,5.00133,14.2,0,0,11.6383,4.94258,14.2,0,0,11.6388,4.93105,14.2,0,0,0,0,0,0,0
11.7038,5.00523,14.3,0,0,11.7364,4.92537,14.3,0,0,11.7372,4.92516,14.3,0,0,0,0,0,0,0
11.8002,4.98387,14.4,0,0,11.8366,4.93405,14.4,0,0,11.8362,4.92932,14.4,0,0,0,0,0,0,0
11.8996,4.99812,14.5,0,0,11.9332,4.92467,14.5,0,0,11.9337,4.9278,14.5,0,0,0,0,0,0,0
11.9972,4.99489,14.6,0,0,12.034,4.9414,14.6,0,0,12.0349,4.94122,14.6,0,0,0,0,0,0,0
12.1003,5.01261,14.7,0,0,12.133,4.93553,14.7,0,0,12.1323,4.92982,14.7,0,0,0,0,0,0,0
12.1957,4.98803,14.8,0,0,12.2319,4.93686,14.8,0,0,12.2345,4.94659,14.8,0,0,0,0,0,0,0
12.3001,5.01901,14.9,0,0,12.3313,4.93999,14.9,0,0,12.3299,4.92531,14.9,0,0,0,0,0,0,0
12.3947,4.9862,15,0,0,12.4304,4.9407,15,0,0,12.4313,4.94875,15,0,0,0,0,0,0,0
12.496,5.01296,15.1,0,0,12.5292,4.94153,15.1,0,0,12.5308,4.94165,15.1,0,0,0,0,0,0,0
12.5951,5.00513,15.2,0,0,12.6282,4.94403,15.2,0,0,12.6268,4.93382,15.2,0,0,0,0,0,0,0
12.6935,5.00527,15.3,0,0,12.7274,4.94659,15.3,0,0,12.7319,4.96398,15.3,0,0,0,0,0,0,0
12.7975,5.02176,15.4,0,0,12.8291,4.95425,15.4,0,0,12.829,4.93447,15.4,0,0,0,0,0,0,0
12.8946,4.99724,15.5,0,0,12.929,4.94656,15.5,0,0,12.9297,4.94862,15.5,0,0,0,0,0,0,0
12.9969,5.01561,15.6,0,0,13.0278,4.94412,15.6,0,0,13.0294,4.94486,15.6,0,0,0,0,0,0,0
13.0942,4.99893,15.7,0,0,13.1287,4.9513,15.7,0,0,13.1326,4.95449,15.7,0,0,0,0,0,0,0
13.1987,5.02167,15.8,0,0,13.2279,4.94562,15.8,0,0,13.2275,4.92744,15.8,0,0,0,0,0,0,0
13.293,4.98821,15.9,0,0,13.3278,4.94884,15.9,0,0,13.3304,4.95713,15.9,0,0,0,0,0,0,0
13.3985,5.02634,16,0,0,13.4277,4.94888,16,0,0,13.4272,4.93637,16,0,0,0,0,0,0,0
13.4929,4.98886,16.1,0,0,13.5259,4.94501,16.1,0,0,13.5271,4.94996,16.1,0,0,0,0,0,0,0
13.5943,5.01633,16.2,0,0,13.6236,4.94678,16.2,0,0,13.6246,4.94439,16.2,0,0,0,0,0,0,0
13.692,5.00488,16.3,0,0,13.7245,4.95914,16.3,0,0,13.7249,4.95585,16.3,0,0,0,0,0,0,0
13.795,5.02205,16.4,0,0,13.8238,4.95357,16.4,0,0,13.8236,4.95152,16.4,0,0,0,0,0,0,0
13.8928,5.0036,16.5,0,0,13.9244,4.9582,16.5,0,0,13.9238,4.95713,16.5,0,0,0,0,0,0,0
13.9938,5.01561,16.6,0,0,14.023,4.952,16.6,0,0,14.022,4.952,16.6,0,0,0,0,0,0,0
14.0912,5.00477,16.7,0,0,14.1207,4.95213,16.7,0,0,14.1204,4.95597,16.7,0,0,0,0,0,0,0
14.1901,5.01332,16.8,0,0,14.2207,4.9623,16.8,0,0,14.22,4.9617,16.8,0,0,0,0,0,0,0
14.2905,5.01892,16.9,0,0,14.32,4.96028,16.9,0,0,14.3207,4.96527,16.9,0,0,0,0,0,0,0
14.39,5.01612,17,0,0,14.4209,4.96555,17,0,0,14.419,4.95804,17,0,0,0,0,0,0,0
14.4907,5.02008,17.1,0,0,14.5184,4.95564,17.1,0,0,14.5176,4.96181,17.1,0,0,0,0,0,0,0
14.5876,5.00914,17.2,0,0,14.6201,4.97088,17.2,0,0,14.6185,4.97004,17.2,0,0,0,0,0,0,0
14.6907,5.03045,17.3,0,0,14.7174,4.95631,17.3,0,0,14.7153,4.95815,17.3,0,0,0,0,0,0,0
14.7851,5.00269,17.4,0,0,14.8173,4.96802,17.4,0,0,14.8163,4.97448,17.4,0,0,0,0,0,0,0
14.8899,5.03931,17.5,0,0,14.9158,4.96469,17.5,0,0,14.9129,4.96173,17.5,0,0,0,0,0,0,0
14.9848,5.006,17.6,0,0,15.0183,4.97746,17.6,0,0,15.0162,4.9848,17.6,0,0,0,0,0,0,0
15.0906,5.04199,17.7,0,0,15.1177,4.96507,17.7,0,0,15.1137,4.9641,17.7,0,0,0,0,0,0,0
15.1859,5.00556,17.8,0,0,15.2174,4.96717,17.8,0,0,15.2143,4.97644,17.8,0,0,0,0,0,0,0
15.2884,5.03212,17.9,0,0,15.3164,4.9656,17.9,0,0,15.3126,4.96953,17.9,0,0,0,0,0,0,0
15.385,5.01282,18,0,0,15.4163,4.96966,18,0,0,15.4126,4.97717,18,0,0,0,0,0,0,0
15.4861,5.03003,18.1,0,0,15.5146,4.96595,18.1,0,0,15.5112,4.97328,18.1,0,0,0,0,0,0,0
15.5855,5.02381,18.2,0,0,15.6157,4.97633,18.2,0,0,15.6115,4.98044,18.2,0,0,0,0,0,0,0
15.6857,5.02695,18.3,0,0,15.716,4.97185,18.3,0,0,15.7088,4.97227,18.3,0,0,0,0,0,0,0
15.7843,5.0225,18.4,0,0,15.8127,4.96261,18.4,0,0,15.8108,4.98878,18.4,0,0,0,0,0,0,0
15.8852,5.03094,18.5,0,0,15.9142,4.9806,18.5,0,0,15.9076,4.97234,18.5,0,0,0,0,0,0,0
15.9842,5.02468,18.6,0,0,16.0141,4.97371,18.6,0,0,16.0098,4.99141,18.6,0,0,0,0,0,0,0
16.0857,5.03235,18.7,0,0,16.1146,4.97559,18.7,0,0,16.1097,4.98186,18.7,0,0,0,0,0,0,0
16.1883,5.03269,18.8,0,0,16.2131,4.96955,18.8,0,0,16.2084,4.97898,18.8,0,0,0,0,0,0,0
16.2836,5.00975,18.9,0,0,16.3145,4.97955,18.9,0,0,16.3099,4.9885,18.9,0,0,0,0,0,0,0
16.3875,5.03992,19,0,0,16.4119,4.96703,19,0,0,16.4052,4.97001,19,0,0,0,0,0,0,0
16.4823,5.00966,19.1,0,0,16.5132,4.98149,19.1,0,0,16.5086,4.99904,19.1,0,0,0,0,0,0,0
16.5864,5.04272,19.2,0,0,16.612,4.97313,19.2,0,0,16.6053,4.97606,19.2,0,0,0,0,0,0,0
16.683,5.01611,19.3,0,0,16.7119,4.97784,19.3,0,0,16.7073,4.99546,19.3,0,0,0,0,0,0,0
16.7861,5.03885,19.4,0,0,16.8122,4.97896,19.4,0,0,16.8075,4.98716,19.4,0,0,0,0,0,0,0
16.8859,5.02507,19.5,0,0,16.9125,4.9783,19.5,0,0,16.9069,4.98485,19.5,0,0,0,0,0,0,0
16.984,5.02103,19.6,0,0,17.0112,4.97389,19.6,0,0,17.0056,4.98399,19.6,0,0,0,0,0,0,0
17.0836,5.02825,19.7,0,0,17.1108,4.97848,19.7,0,0,17.107,4.99313,19.7,0,0,0,0,0,0,0
17.1852,5.03382,19.8,0,0,17.2117,4.98253,19.8,0,0,17.2083,4.99062,19.8,0,0,0,0,0,0,0
17.2885,5.03533,19.9,0,0,17.3132,4.9825,19.9,0,0,17.308,4.984,19.9,0,0,0,0,0,0,0
17.3861,5.01507,20,0,0,17.4149,4.98021,20,0,0,17.4117,4.99463,20,0,0,0,0,0,0,0
17.4914,5.03866,20.1,0,0,17.5139,4.97019,20.1,0,0,17.5107,4.97613,20.1,0,0,0,0,0,0,0
17.5869,5.00461,20.2,0,0,17.6153,4.97817,20.2,0,0,17.6109,4.98094,20.2,0,0,0,0,0,0,0
17.6901,5.03193,20.3,0,0,17.7127,4.96567,20.3,0,0,17.7097,4.97724,20.3,0,0,0,0,0,0,0
17.7871,5.01073,20.4,0,0,17.8144,4.98122,20.4,0,0,17.8103,4.98364,20.4,0,0,0,0,0,0,0
17.8898,5.03012,20.5,0,0,17.9144,4.97368,20.5,0,0,17.9105,4.98152,20.5,0,0,0,0,0,0,0
17.9885,5.01549,20.6,0,0,18.0126,4.96908,20.6,0,0,18.0109,4.98188,20.6,0,0,0,0,0,0,0
18.0893,5.02296,20.7,0,0,18.1131,4.97824,20.7,0,0,18.1105,4.97908,20.7,0,0,0,0,0,0,0
18.1884,5.01745,20.8,0,0,18.2128,4.97526,20.8,0,0,18.2088,4.97656,20.8,0,0,0,0,0,0,0
18.2893,5.02318,20.9,0,0,18.3126,4.97633,20.9,0,0,18.3106,4.98861,20.9,0,0,0,0,0,0,0
18.3913,5.02464,21,0,0,18.4148,4.9823,21,0,0,18.4115,4.98273,21,0,0,0,0,0,0,0
18.4906,5.01421,21.1,0,0,18.5136,4.97015,21.1,0,0,18.5107,4.97713,21.1,0,0,0,0,0,0,0
18.5903,5.0164,21.2,0,0,18.6116,4.97022,21.2,0,0,18.6089,4.97605,21.2,0,0,0,0,0,0,0
18.6876,5.01087,21.3,0,0,18.7127,4.98151,21.3,0,0,18.7104,4.98747,21.3,0,0,0,0,0,0,0
18.7906,5.03007,21.4,0,0,18.8124,4.97598,21.4,0,0,18.8094,4.97864,21.4,0,0,0,0,0,0,0
18.8889,5.01275,21.5,0,0,18.9126,4.97762,21.5,0,0,18.9097,4.98336,21.5,0,0,0,0,0,0,0
18.9913,5.02636,21.6,0,0,19.0123,4.97632,21.6,0,0,19.0087,4.97996,21.6,0,0,0,0,0,0,0
19.0882,5.00818,21.7,0,0,19.113,4.97933,21.7,0,0,19.1089,4.98448,21.7,0,0,0,0,0,0,0
19.1903,5.0268,21.8,0,0,19.2105,4.96996,21.8,0,0,19.2074,4.97983,21.8,0,0,0,0,0,0,0
19.2852,5.0049,21.9,0,0,19.3103,4.9802,21.9,0,0,19.3066,4.98459,21.9,0,0,0,0,0,0,0
19.389,5.03639,22,0,0,19.4083,4.97642,22,0,0,19.4059,4.98612,22,0,0,0,0,0,0,0
19.4871,5.01548,22.1,0,0,19.5123,4.9947,22.1,0,0,19.5071,4.99213,22.1,0,0,0,0,0,0,0
19.5899,5.03045,22.2,0,0,19.6108,4.97374,22.2,0,0,19.607,4.9867,22.2,0,0,0,0,0,0,0
19.6883,5.01442,22.3,0,0,19.7108,4.98023,22.3,0,0,19.7055,4.98346,22.3,0,0,0,0,0,0,0
19.7873,5.01869,22.4,0,0,19.8102,4.97884,22.4,0,0,19.8055,4.99011,22.4,0,0,0,0,0,0,0
19.8877,5.02424,22.5,0,0,19.9094,4.9797,22.5,0,0,19.9038,4.98576,22.5,0,0,0,0,0,0,0
19.9855,5.01693,22.6,0,0,20.0097,4.98327,22.6,0,0,20.0052,4.99633,22.6,0,0,0,0,0,0,0
20.0881,5.03313,22.7,0,0,20.1093,4.98131,22.7,0,0,20.104,4.98759,22.7,0,0,0,0,0,0,0
20.1864,5.01771,22.8,0,0,20.2109,4.98734,22.8,0,0,20.2046,4.99404,22.8,0,0,0,0,0,0,0
20.2891,5.03132,22.9,0,0,20.3093,4.97594,22.9,0,0,20.3032,4.9882,22.9,0,0,0,0,0,0,0
20.3864,5.01317,23,0,0,20.4093,4.98302,23,0,0,20.4032,4.99427,23,0,0,0,0,0,0,0
20.4884,5.02993,23.1,0,0,20.5096,4.98353,23.1,0,0,20.5021,4.99162,23.1,0,0,0,0,0,0,0
20.5868,5.01745,23.2,0,0,20.6087,4.98016,23.2,0,0,20.6023,4.99639,23.2,0,0,0,0,0,0,0
20.6886,5.02859,23.3,0,0,20.7077,4.98176,23.3,0,0,20.7007,4.992,23.3,0,0,0,0,0,0,0
20.7861,5.01441,23.4,0,0,20.8084,4.98763,23.4,0,0,20.8025,5.00319,23.4,0,0,0,0,0,0,0
20.8885,5.03144,23.5,0,0,20.9081,4.98398,23.5,0,0,20.8993,4.98744,23.5,0,0,0,0,0,0,0
20.9851,5.01261,23.6,0,0,21.0064,4.98117,23.6,0,0,20.9994,5.00147,23.6,0,0,0,0,0,0,0
21.0855,5.02837,23.7,0,0,21.1073,4.99062,23.7,0,0,21.0993,5.0008,23.7,0,0,0,0,0,0,0
21.1858,5.02724,23.8,0,0,21.2075,4.987,23.8,0,0,21.1991,5.00084,23.8,0,0,0,0,0,0,0
21.2856,5.02558,23.9,0,0,21.3062,4.98291,23.9,0,0,21.2949,4.99116,23.9,0,0,0,0,0,0,0
21.3837,5.02146,24,0,0,21.4057,4.98744,24,0,0,21.3965,5.0133,24,0,0,0,0,0,0,0
21.4825,5.02664,24.1,0,0,21.5051,4.98817,24.1,0,0,21.4949,5.0024,24.1,0,0,0,0,0,0,0
21.5841,5.03597,24.2,0,0,21.6043,4.98898,24.2,0,0,21.598,5.01708,24.2,0,0,0,0,0,0,0
21.6849,5.03126,24.3,0,0,21.7076,5.00015,24.3,0,0,21.7047,5.0203,24.3,0,0,0,0,0,0,0
21.7927,5.04712,24.4,0,0,21.8101,4.99253,24.4,0,0,21.798,4.97484,24.4,0,0,0,0,0,0,0
21.8858,4.99593,24.5,0,0,21.9096,4.98014,24.5,0,0,21.8929,4.99075,24.5,0,0,0,0,0,0,0
21.9854,5.02492,24.6,0,0,22.0043,4.96925,24.6,0,0,22.01,5.05566,24.6,0,0,0,0,0,0,0
22.093,5.0456,24.7,0,0,22.114,5.01622,24.7,0,0,22.1002,4.95735,24.7,0,0,0,0,0,0,0
22.1886,5.00197,24.8,0,0,22.2074,4.95799,24.8,0,0,22.2048,5.01138,24.8,0,0,0,0,0,0,0
22.2904,5.0252,24.9,0,0,22.31,4.99312,24.9,0,0,22.3051,4.99188,24.9,0,0,0,0,0,0,0
22.391,5.01893,25,0,0,22.4116,4.98557,25,0,0,22.4051,4.99064,25,0,0,0,0,0,0,0
22.4922,5.01943,25.1,0,0,22.5083,4.97064,25.1,0,0,22.5046,4.98921,25.1,0,0,0,0,0,0,0
22.5907,5.01059,25.2,0,0,22.6103,4.98959,25.2,0,0,22.6047,4.99189,25.2,0,0,0,0,0,0,0
22.6914,5.01879,25.3,0,0,22.7087,4.97733,25.3,0,0,22.7059,4.99439,25.3,0,0,0,0,0,0,0
22.7924,5.0183,25.4,0,0,22.8114,4.99082,25.4,0,0,22.8054,4.98819,25.4,0,0,0,0,0,0,0
22.8948,5.01973,25.5,0,0,22.9104,4.97672,25.5,0,0,22.907,4.99399,25.5,0,0,0,0,0,0,0
22.9937,5.00667,25.6,0,0,23.0119,4.98475,25.6,0,0,23.0089,4.99194,25.6,0,0,0,0,0,0,0
23.0962,5.01769,25.7,0,0,23.1114,4.97696,25.7,0,0,23.1072,4.97944,25.7,0,0,0,0,0,0,0
23.1924,4.99769,25.8,0,0,23.2098,4.9752,25.8,0,0,23.2059,4.98333,25.8,0,0,0,0,0,0,0
23.2935,5.01646,25.9,0,0,23.3103,4.9835,25.9,0,0,23.307,4.99209,25.9,0,0,0,0,0,0,0
23.3929,5.01033,26,0,0,23.4099,4.98,26,0,0,23.407,4.98724,26,0,0,0,0,0,0,0
23.4951,5.01866,26.1,0,0,23.5099,4.98197,26.1,0,0,23.5059,4.98466,26.1,0,0,0,0,0,0,0
23.5932,5.00405,26.2,0,0,23.611,4.98463,26.2,0,0,23.6068,4.99136,26.2,0,0,0,0,0,0,0
